,titre,adresse,note,Free High Speed Internet (WiFi),Bar / lounge,Fitness Center with Gym / Workout Room,Parking,Breakfast,Free breakfast,Restaurant,Pool,Ville,prix_moyenne,test,Ville_tsf
585,The Monk Amsterdam Apartments Hotel,"['Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Van Leijenberghlaan 221, 1082 GG Amsterdam The Netherlands', 'Bellamyplein 47, 1053 AT Amsterdam The Netherlands', 'Albert Cuypstraat 2-6, 1072 CT Amsterdam The Netherlands', '', 'Revaleiland 500, 1014 ZG Amsterdam The Netherlands', 'Koninginneweg 93, 1075 CJ Amsterdam The Netherlands', 'Transformatorweg 36, 1014 AK Amsterdam The Netherlands', 'Haarlemmerweg 10, 1014 BE Amsterdam The Netherlands', 'Oudezijds Achterburgwal 93, 1012 DD Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Oudezijds Voorburgwal 44, 1012 GE Amsterdam The Netherlands', 'Ijburglaan 539 Zeeburg, 1087 BE Amsterdam The Netherlands', 'Hendrikje Stoffelstraat 60 Nachtwachtlaan, 1058 GC Amsterdam The Netherlands', 'Oudezijds Achterburgwal 118/120, 1012 DT Amsterdam The Netherlands', 'Jan Luijkenstraat 22, 1071 CN Amsterdam The Netherlands', 'Oosterdok Steiger 3 Across From Nemo Science Museum, 1011 VX Amsterdam The Netherlands', 'Rembrandtplein 8-10, 1017 CV Amsterdam The Netherlands', 'Brigantijnkade 20, 1086 VB Amsterdam The Netherlands', 'Eerste Constantijn Huygensstraat 16a, 1054 BR Amsterdam The Netherlands', 'Marnixstraat 397, 1017 PJ Amsterdam The Netherlands', 'Koenenkade 8, 1081 KH Amsterdam The Netherlands', 'Postbus 16645 Oosterdok, steiger 3, 1001 RC Amsterdam The Netherlands', 'Plantage Parkln. 8, 1018 SR Amsterdam The Netherlands']",2.6666666666666665,1,1,1,1,0,1,1,1,Amsterdam,131,239,1
586,The Monk Amsterdam Apartments Hotel,"['Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Van Leijenberghlaan 221, 1082 GG Amsterdam The Netherlands', 'Bellamyplein 47, 1053 AT Amsterdam The Netherlands', 'Albert Cuypstraat 2-6, 1072 CT Amsterdam The Netherlands', '', 'Revaleiland 500, 1014 ZG Amsterdam The Netherlands', 'Koninginneweg 93, 1075 CJ Amsterdam The Netherlands', 'Transformatorweg 36, 1014 AK Amsterdam The Netherlands', 'Haarlemmerweg 10, 1014 BE Amsterdam The Netherlands', 'Oudezijds Achterburgwal 93, 1012 DD Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Oudezijds Voorburgwal 44, 1012 GE Amsterdam The Netherlands', 'Ijburglaan 539 Zeeburg, 1087 BE Amsterdam The Netherlands', 'Hendrikje Stoffelstraat 60 Nachtwachtlaan, 1058 GC Amsterdam The Netherlands', 'Oudezijds Achterburgwal 118/120, 1012 DT Amsterdam The Netherlands', 'Jan Luijkenstraat 22, 1071 CN Amsterdam The Netherlands', 'Oosterdok Steiger 3 Across From Nemo Science Museum, 1011 VX Amsterdam The Netherlands', 'Rembrandtplein 8-10, 1017 CV Amsterdam The Netherlands', 'Brigantijnkade 20, 1086 VB Amsterdam The Netherlands', 'Eerste Constantijn Huygensstraat 16a, 1054 BR Amsterdam The Netherlands', 'Marnixstraat 397, 1017 PJ Amsterdam The Netherlands', 'Koenenkade 8, 1081 KH Amsterdam The Netherlands', 'Postbus 16645 Oosterdok, steiger 3, 1001 RC Amsterdam The Netherlands', 'Plantage Parkln. 8, 1018 SR Amsterdam The Netherlands']",2.6666666666666665,1,1,1,1,0,1,1,1,Amsterdam,131,239,1
587,The Monk Amsterdam Apartments Hotel,"['Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Van Leijenberghlaan 221, 1082 GG Amsterdam The Netherlands', 'Bellamyplein 47, 1053 AT Amsterdam The Netherlands', 'Albert Cuypstraat 2-6, 1072 CT Amsterdam The Netherlands', '', 'Revaleiland 500, 1014 ZG Amsterdam The Netherlands', 'Koninginneweg 93, 1075 CJ Amsterdam The Netherlands', 'Transformatorweg 36, 1014 AK Amsterdam The Netherlands', 'Haarlemmerweg 10, 1014 BE Amsterdam The Netherlands', 'Oudezijds Achterburgwal 93, 1012 DD Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Oudezijds Voorburgwal 44, 1012 GE Amsterdam The Netherlands', 'Ijburglaan 539 Zeeburg, 1087 BE Amsterdam The Netherlands', 'Hendrikje Stoffelstraat 60 Nachtwachtlaan, 1058 GC Amsterdam The Netherlands', 'Oudezijds Achterburgwal 118/120, 1012 DT Amsterdam The Netherlands', 'Jan Luijkenstraat 22, 1071 CN Amsterdam The Netherlands', 'Oosterdok Steiger 3 Across From Nemo Science Museum, 1011 VX Amsterdam The Netherlands', 'Rembrandtplein 8-10, 1017 CV Amsterdam The Netherlands', 'Brigantijnkade 20, 1086 VB Amsterdam The Netherlands', 'Eerste Constantijn Huygensstraat 16a, 1054 BR Amsterdam The Netherlands', 'Marnixstraat 397, 1017 PJ Amsterdam The Netherlands', 'Koenenkade 8, 1081 KH Amsterdam The Netherlands', 'Postbus 16645 Oosterdok, steiger 3, 1001 RC Amsterdam The Netherlands', 'Plantage Parkln. 8, 1018 SR Amsterdam The Netherlands']",2.6666666666666665,1,1,1,1,0,1,1,1,Amsterdam,131,239,1
588,The Monk Amsterdam Apartments Hotel,"['Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Van Leijenberghlaan 221, 1082 GG Amsterdam The Netherlands', 'Bellamyplein 47, 1053 AT Amsterdam The Netherlands', 'Albert Cuypstraat 2-6, 1072 CT Amsterdam The Netherlands', '', 'Revaleiland 500, 1014 ZG Amsterdam The Netherlands', 'Koninginneweg 93, 1075 CJ Amsterdam The Netherlands', 'Transformatorweg 36, 1014 AK Amsterdam The Netherlands', 'Haarlemmerweg 10, 1014 BE Amsterdam The Netherlands', 'Oudezijds Achterburgwal 93, 1012 DD Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Oudezijds Voorburgwal 44, 1012 GE Amsterdam The Netherlands', 'Ijburglaan 539 Zeeburg, 1087 BE Amsterdam The Netherlands', 'Hendrikje Stoffelstraat 60 Nachtwachtlaan, 1058 GC Amsterdam The Netherlands', 'Oudezijds Achterburgwal 118/120, 1012 DT Amsterdam The Netherlands', 'Jan Luijkenstraat 22, 1071 CN Amsterdam The Netherlands', 'Oosterdok Steiger 3 Across From Nemo Science Museum, 1011 VX Amsterdam The Netherlands', 'Rembrandtplein 8-10, 1017 CV Amsterdam The Netherlands', 'Brigantijnkade 20, 1086 VB Amsterdam The Netherlands', 'Eerste Constantijn Huygensstraat 16a, 1054 BR Amsterdam The Netherlands', 'Marnixstraat 397, 1017 PJ Amsterdam The Netherlands', 'Koenenkade 8, 1081 KH Amsterdam The Netherlands', 'Postbus 16645 Oosterdok, steiger 3, 1001 RC Amsterdam The Netherlands', 'Plantage Parkln. 8, 1018 SR Amsterdam The Netherlands']",2.6666666666666665,1,1,1,1,0,1,1,1,Amsterdam,131,239,1
589,Dutch Design Hotel Artemis,"['John M Keynesplein 2, 1066 EP Amsterdam The Netherlands', 'Prins Hendrikkade 23, 1012 TM Amsterdam The Netherlands', 'Overtoom 33, 1054 HB Amsterdam The Netherlands', 'Voorburgstraat 250, 1059 VD Amsterdam The Netherlands', 'Warmoestraat 22 1012 JD Amsterdam, 1012 JD Amsterdam The Netherlands', 'Prinsengracht 328-332 Prinsengracht 328 - 332, 1016 HX Amsterdam The Netherlands', 'Leliegracht 18, 1015 DE Amsterdam The Netherlands', 'Oudeschans 75, 1011 KW Amsterdam The Netherlands', 'Prinsengracht 444, 1017 KE Amsterdam The Netherlands', 'Keizersgracht 384, 1016 GB Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Plantage Middenlaan 48, 1018 DH Amsterdam The Netherlands', '', '', 'Nes 49, 1012 KD Amsterdam The Netherlands', 'Roemer Visscherstraat 8-10, 1054 EX Amsterdam The Netherlands', 'Kattenburgstraat 5 Building 006, 1018 JA Amsterdam The Netherlands', 'Van de Veldestraat 5, 1071 CW Amsterdam The Netherlands', 'Plantage Parklaan 16, 1018 ST Amsterdam The Netherlands', 'Tweede Helmersstraat 6, 1054 CH Amsterdam The Netherlands', 'Raadhuisstraat 35b, 1016 DC Amsterdam The Netherlands', 'Warmoesstraat 5, 1012 HT Amsterdam The Netherlands', 'Beurstraat 23, 1012 JV Amsterdam The Netherlands', 'Roemer Visscherstraat 30, 1054 EZ Amsterdam The Netherlands']",3.5,1,1,1,1,0,1,0,0,Amsterdam,114,43,1
590,Dutch Design Hotel Artemis,"['John M Keynesplein 2, 1066 EP Amsterdam The Netherlands', 'Prins Hendrikkade 23, 1012 TM Amsterdam The Netherlands', 'Overtoom 33, 1054 HB Amsterdam The Netherlands', 'Voorburgstraat 250, 1059 VD Amsterdam The Netherlands', 'Warmoestraat 22 1012 JD Amsterdam, 1012 JD Amsterdam The Netherlands', 'Prinsengracht 328-332 Prinsengracht 328 - 332, 1016 HX Amsterdam The Netherlands', 'Leliegracht 18, 1015 DE Amsterdam The Netherlands', 'Oudeschans 75, 1011 KW Amsterdam The Netherlands', 'Prinsengracht 444, 1017 KE Amsterdam The Netherlands', 'Keizersgracht 384, 1016 GB Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Plantage Middenlaan 48, 1018 DH Amsterdam The Netherlands', '', '', 'Nes 49, 1012 KD Amsterdam The Netherlands', 'Roemer Visscherstraat 8-10, 1054 EX Amsterdam The Netherlands', 'Kattenburgstraat 5 Building 006, 1018 JA Amsterdam The Netherlands', 'Van de Veldestraat 5, 1071 CW Amsterdam The Netherlands', 'Plantage Parklaan 16, 1018 ST Amsterdam The Netherlands', 'Tweede Helmersstraat 6, 1054 CH Amsterdam The Netherlands', 'Raadhuisstraat 35b, 1016 DC Amsterdam The Netherlands', 'Warmoesstraat 5, 1012 HT Amsterdam The Netherlands', 'Beurstraat 23, 1012 JV Amsterdam The Netherlands', 'Roemer Visscherstraat 30, 1054 EZ Amsterdam The Netherlands']",3.5,1,1,1,1,0,1,0,0,Amsterdam,114,43,1
591,Dutch Design Hotel Artemis,"['John M Keynesplein 2, 1066 EP Amsterdam The Netherlands', 'Prins Hendrikkade 23, 1012 TM Amsterdam The Netherlands', 'Overtoom 33, 1054 HB Amsterdam The Netherlands', 'Voorburgstraat 250, 1059 VD Amsterdam The Netherlands', 'Warmoestraat 22 1012 JD Amsterdam, 1012 JD Amsterdam The Netherlands', 'Prinsengracht 328-332 Prinsengracht 328 - 332, 1016 HX Amsterdam The Netherlands', 'Leliegracht 18, 1015 DE Amsterdam The Netherlands', 'Oudeschans 75, 1011 KW Amsterdam The Netherlands', 'Prinsengracht 444, 1017 KE Amsterdam The Netherlands', 'Keizersgracht 384, 1016 GB Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Plantage Middenlaan 48, 1018 DH Amsterdam The Netherlands', '', '', 'Nes 49, 1012 KD Amsterdam The Netherlands', 'Roemer Visscherstraat 8-10, 1054 EX Amsterdam The Netherlands', 'Kattenburgstraat 5 Building 006, 1018 JA Amsterdam The Netherlands', 'Van de Veldestraat 5, 1071 CW Amsterdam The Netherlands', 'Plantage Parklaan 16, 1018 ST Amsterdam The Netherlands', 'Tweede Helmersstraat 6, 1054 CH Amsterdam The Netherlands', 'Raadhuisstraat 35b, 1016 DC Amsterdam The Netherlands', 'Warmoesstraat 5, 1012 HT Amsterdam The Netherlands', 'Beurstraat 23, 1012 JV Amsterdam The Netherlands', 'Roemer Visscherstraat 30, 1054 EZ Amsterdam The Netherlands']",3.5,1,1,1,1,0,1,0,0,Amsterdam,114,43,1
592,Dutch Design Hotel Artemis,"['John M Keynesplein 2, 1066 EP Amsterdam The Netherlands', 'Prins Hendrikkade 23, 1012 TM Amsterdam The Netherlands', 'Overtoom 33, 1054 HB Amsterdam The Netherlands', 'Voorburgstraat 250, 1059 VD Amsterdam The Netherlands', 'Warmoestraat 22 1012 JD Amsterdam, 1012 JD Amsterdam The Netherlands', 'Prinsengracht 328-332 Prinsengracht 328 - 332, 1016 HX Amsterdam The Netherlands', 'Leliegracht 18, 1015 DE Amsterdam The Netherlands', 'Oudeschans 75, 1011 KW Amsterdam The Netherlands', 'Prinsengracht 444, 1017 KE Amsterdam The Netherlands', 'Keizersgracht 384, 1016 GB Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Plantage Middenlaan 48, 1018 DH Amsterdam The Netherlands', '', '', 'Nes 49, 1012 KD Amsterdam The Netherlands', 'Roemer Visscherstraat 8-10, 1054 EX Amsterdam The Netherlands', 'Kattenburgstraat 5 Building 006, 1018 JA Amsterdam The Netherlands', 'Van de Veldestraat 5, 1071 CW Amsterdam The Netherlands', 'Plantage Parklaan 16, 1018 ST Amsterdam The Netherlands', 'Tweede Helmersstraat 6, 1054 CH Amsterdam The Netherlands', 'Raadhuisstraat 35b, 1016 DC Amsterdam The Netherlands', 'Warmoesstraat 5, 1012 HT Amsterdam The Netherlands', 'Beurstraat 23, 1012 JV Amsterdam The Netherlands', 'Roemer Visscherstraat 30, 1054 EZ Amsterdam The Netherlands']",3.5,1,1,1,1,0,1,0,0,Amsterdam,114,43,1
593,Dutch Design Hotel Artemis,"['John M Keynesplein 2, 1066 EP Amsterdam The Netherlands', 'Prins Hendrikkade 23, 1012 TM Amsterdam The Netherlands', 'Overtoom 33, 1054 HB Amsterdam The Netherlands', 'Voorburgstraat 250, 1059 VD Amsterdam The Netherlands', 'Warmoestraat 22 1012 JD Amsterdam, 1012 JD Amsterdam The Netherlands', 'Prinsengracht 328-332 Prinsengracht 328 - 332, 1016 HX Amsterdam The Netherlands', 'Leliegracht 18, 1015 DE Amsterdam The Netherlands', 'Oudeschans 75, 1011 KW Amsterdam The Netherlands', 'Prinsengracht 444, 1017 KE Amsterdam The Netherlands', 'Keizersgracht 384, 1016 GB Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Plantage Middenlaan 48, 1018 DH Amsterdam The Netherlands', '', '', 'Nes 49, 1012 KD Amsterdam The Netherlands', 'Roemer Visscherstraat 8-10, 1054 EX Amsterdam The Netherlands', 'Kattenburgstraat 5 Building 006, 1018 JA Amsterdam The Netherlands', 'Van de Veldestraat 5, 1071 CW Amsterdam The Netherlands', 'Plantage Parklaan 16, 1018 ST Amsterdam The Netherlands', 'Tweede Helmersstraat 6, 1054 CH Amsterdam The Netherlands', 'Raadhuisstraat 35b, 1016 DC Amsterdam The Netherlands', 'Warmoesstraat 5, 1012 HT Amsterdam The Netherlands', 'Beurstraat 23, 1012 JV Amsterdam The Netherlands', 'Roemer Visscherstraat 30, 1054 EZ Amsterdam The Netherlands']",3.5,1,1,1,1,0,1,0,0,Amsterdam,114,43,1
594,Dutch Design Hotel Artemis,"['John M Keynesplein 2, 1066 EP Amsterdam The Netherlands', 'Prins Hendrikkade 23, 1012 TM Amsterdam The Netherlands', 'Overtoom 33, 1054 HB Amsterdam The Netherlands', 'Voorburgstraat 250, 1059 VD Amsterdam The Netherlands', 'Warmoestraat 22 1012 JD Amsterdam, 1012 JD Amsterdam The Netherlands', 'Prinsengracht 328-332 Prinsengracht 328 - 332, 1016 HX Amsterdam The Netherlands', 'Leliegracht 18, 1015 DE Amsterdam The Netherlands', 'Oudeschans 75, 1011 KW Amsterdam The Netherlands', 'Prinsengracht 444, 1017 KE Amsterdam The Netherlands', 'Keizersgracht 384, 1016 GB Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Plantage Middenlaan 48, 1018 DH Amsterdam The Netherlands', '', '', 'Nes 49, 1012 KD Amsterdam The Netherlands', 'Roemer Visscherstraat 8-10, 1054 EX Amsterdam The Netherlands', 'Kattenburgstraat 5 Building 006, 1018 JA Amsterdam The Netherlands', 'Van de Veldestraat 5, 1071 CW Amsterdam The Netherlands', 'Plantage Parklaan 16, 1018 ST Amsterdam The Netherlands', 'Tweede Helmersstraat 6, 1054 CH Amsterdam The Netherlands', 'Raadhuisstraat 35b, 1016 DC Amsterdam The Netherlands', 'Warmoesstraat 5, 1012 HT Amsterdam The Netherlands', 'Beurstraat 23, 1012 JV Amsterdam The Netherlands', 'Roemer Visscherstraat 30, 1054 EZ Amsterdam The Netherlands']",3.5,1,1,1,1,0,1,0,0,Amsterdam,114,43,1
595,Renaissance Amsterdam Hotel,"['Hekelveld 17, 1012 SZ Amsterdam The Netherlands', 'Hoogoorddreef 1 Zuidoost, 1101 BA Amsterdam The Netherlands', 'Hoogoorddreef 66a, 1101 BE Amsterdam The Netherlands', 'Martelaarsgracht 10, 1012 TP Amsterdam The Netherlands', 'Overtoom 57, 1054 HC Amsterdam The Netherlands', 'Kerkstraat 136 /138, 1017 GR Amsterdam The Netherlands', 'De Ruijterkade 127, 1011 AC Amsterdam The Netherlands', 'Zwaansvliet 20, 1081 AP Amsterdam The Netherlands', 'Roelof Hartstraat 1, 1071 VE Amsterdam The Netherlands', 'Prins Hendrikkade 53, 1012 AC Amsterdam The Netherlands', '', 'Dijsselhofplantsoen 7, 1077 BJ Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Leidsekade 77, 1017 PM Amsterdam The Netherlands', 'Rokin 73, 1012 KL Amsterdam The Netherlands', 'Weteringschans 136, 1017 XV Amsterdam The Netherlands', 'Valkenburgerstraat 124, 1011 NA Amsterdam The Netherlands', 'Chassestraat 64, 1057 JJ Amsterdam The Netherlands', 'Oudezijds Voorburgwal 3, 1012 EH Amsterdam The Netherlands', '21 Oudezijds Voorburgwal, 1012 EH Amsterdam The Netherlands', 'Carrer Rec Comtal, 19, 08003 Barcelona Spain', 'Carrer del Duc 15, 08002 Barcelona Spain', 'Carrer Casp 1-13, 08010 Barcelona Spain', 'Carrer de Mallorca 178, 8036 Barcelona Spain']",3.875,1,1,1,1,0,1,1,1,Barcelona,155,207,2
596,Renaissance Amsterdam Hotel,"['Hekelveld 17, 1012 SZ Amsterdam The Netherlands', 'Hoogoorddreef 1 Zuidoost, 1101 BA Amsterdam The Netherlands', 'Hoogoorddreef 66a, 1101 BE Amsterdam The Netherlands', 'Martelaarsgracht 10, 1012 TP Amsterdam The Netherlands', 'Overtoom 57, 1054 HC Amsterdam The Netherlands', 'Kerkstraat 136 /138, 1017 GR Amsterdam The Netherlands', 'De Ruijterkade 127, 1011 AC Amsterdam The Netherlands', 'Zwaansvliet 20, 1081 AP Amsterdam The Netherlands', 'Roelof Hartstraat 1, 1071 VE Amsterdam The Netherlands', 'Prins Hendrikkade 53, 1012 AC Amsterdam The Netherlands', '', 'Dijsselhofplantsoen 7, 1077 BJ Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Leidsekade 77, 1017 PM Amsterdam The Netherlands', 'Rokin 73, 1012 KL Amsterdam The Netherlands', 'Weteringschans 136, 1017 XV Amsterdam The Netherlands', 'Valkenburgerstraat 124, 1011 NA Amsterdam The Netherlands', 'Chassestraat 64, 1057 JJ Amsterdam The Netherlands', 'Oudezijds Voorburgwal 3, 1012 EH Amsterdam The Netherlands', '21 Oudezijds Voorburgwal, 1012 EH Amsterdam The Netherlands', 'Carrer Rec Comtal, 19, 08003 Barcelona Spain', 'Carrer del Duc 15, 08002 Barcelona Spain', 'Carrer Casp 1-13, 08010 Barcelona Spain', 'Carrer de Mallorca 178, 8036 Barcelona Spain']",3.875,1,1,1,1,0,1,1,1,Barcelona,155,207,2
597,Renaissance Amsterdam Hotel,"['Hekelveld 17, 1012 SZ Amsterdam The Netherlands', 'Hoogoorddreef 1 Zuidoost, 1101 BA Amsterdam The Netherlands', 'Hoogoorddreef 66a, 1101 BE Amsterdam The Netherlands', 'Martelaarsgracht 10, 1012 TP Amsterdam The Netherlands', 'Overtoom 57, 1054 HC Amsterdam The Netherlands', 'Kerkstraat 136 /138, 1017 GR Amsterdam The Netherlands', 'De Ruijterkade 127, 1011 AC Amsterdam The Netherlands', 'Zwaansvliet 20, 1081 AP Amsterdam The Netherlands', 'Roelof Hartstraat 1, 1071 VE Amsterdam The Netherlands', 'Prins Hendrikkade 53, 1012 AC Amsterdam The Netherlands', '', 'Dijsselhofplantsoen 7, 1077 BJ Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Leidsekade 77, 1017 PM Amsterdam The Netherlands', 'Rokin 73, 1012 KL Amsterdam The Netherlands', 'Weteringschans 136, 1017 XV Amsterdam The Netherlands', 'Valkenburgerstraat 124, 1011 NA Amsterdam The Netherlands', 'Chassestraat 64, 1057 JJ Amsterdam The Netherlands', 'Oudezijds Voorburgwal 3, 1012 EH Amsterdam The Netherlands', '21 Oudezijds Voorburgwal, 1012 EH Amsterdam The Netherlands', 'Carrer Rec Comtal, 19, 08003 Barcelona Spain', 'Carrer del Duc 15, 08002 Barcelona Spain', 'Carrer Casp 1-13, 08010 Barcelona Spain', 'Carrer de Mallorca 178, 8036 Barcelona Spain']",3.875,1,1,1,1,0,1,1,1,Barcelona,155,207,2
598,Renaissance Amsterdam Hotel,"['Hekelveld 17, 1012 SZ Amsterdam The Netherlands', 'Hoogoorddreef 1 Zuidoost, 1101 BA Amsterdam The Netherlands', 'Hoogoorddreef 66a, 1101 BE Amsterdam The Netherlands', 'Martelaarsgracht 10, 1012 TP Amsterdam The Netherlands', 'Overtoom 57, 1054 HC Amsterdam The Netherlands', 'Kerkstraat 136 /138, 1017 GR Amsterdam The Netherlands', 'De Ruijterkade 127, 1011 AC Amsterdam The Netherlands', 'Zwaansvliet 20, 1081 AP Amsterdam The Netherlands', 'Roelof Hartstraat 1, 1071 VE Amsterdam The Netherlands', 'Prins Hendrikkade 53, 1012 AC Amsterdam The Netherlands', '', 'Dijsselhofplantsoen 7, 1077 BJ Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Leidsekade 77, 1017 PM Amsterdam The Netherlands', 'Rokin 73, 1012 KL Amsterdam The Netherlands', 'Weteringschans 136, 1017 XV Amsterdam The Netherlands', 'Valkenburgerstraat 124, 1011 NA Amsterdam The Netherlands', 'Chassestraat 64, 1057 JJ Amsterdam The Netherlands', 'Oudezijds Voorburgwal 3, 1012 EH Amsterdam The Netherlands', '21 Oudezijds Voorburgwal, 1012 EH Amsterdam The Netherlands', 'Carrer Rec Comtal, 19, 08003 Barcelona Spain', 'Carrer del Duc 15, 08002 Barcelona Spain', 'Carrer Casp 1-13, 08010 Barcelona Spain', 'Carrer de Mallorca 178, 8036 Barcelona Spain']",3.875,1,1,1,1,0,1,1,1,Barcelona,155,207,2
599,Renaissance Amsterdam Hotel,"['Hekelveld 17, 1012 SZ Amsterdam The Netherlands', 'Hoogoorddreef 1 Zuidoost, 1101 BA Amsterdam The Netherlands', 'Hoogoorddreef 66a, 1101 BE Amsterdam The Netherlands', 'Martelaarsgracht 10, 1012 TP Amsterdam The Netherlands', 'Overtoom 57, 1054 HC Amsterdam The Netherlands', 'Kerkstraat 136 /138, 1017 GR Amsterdam The Netherlands', 'De Ruijterkade 127, 1011 AC Amsterdam The Netherlands', 'Zwaansvliet 20, 1081 AP Amsterdam The Netherlands', 'Roelof Hartstraat 1, 1071 VE Amsterdam The Netherlands', 'Prins Hendrikkade 53, 1012 AC Amsterdam The Netherlands', '', 'Dijsselhofplantsoen 7, 1077 BJ Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Leidsekade 77, 1017 PM Amsterdam The Netherlands', 'Rokin 73, 1012 KL Amsterdam The Netherlands', 'Weteringschans 136, 1017 XV Amsterdam The Netherlands', 'Valkenburgerstraat 124, 1011 NA Amsterdam The Netherlands', 'Chassestraat 64, 1057 JJ Amsterdam The Netherlands', 'Oudezijds Voorburgwal 3, 1012 EH Amsterdam The Netherlands', '21 Oudezijds Voorburgwal, 1012 EH Amsterdam The Netherlands', 'Carrer Rec Comtal, 19, 08003 Barcelona Spain', 'Carrer del Duc 15, 08002 Barcelona Spain', 'Carrer Casp 1-13, 08010 Barcelona Spain', 'Carrer de Mallorca 178, 8036 Barcelona Spain']",3.875,1,1,1,1,0,1,1,1,Barcelona,155,207,2
600,Renaissance Amsterdam Hotel,"['Hekelveld 17, 1012 SZ Amsterdam The Netherlands', 'Hoogoorddreef 1 Zuidoost, 1101 BA Amsterdam The Netherlands', 'Hoogoorddreef 66a, 1101 BE Amsterdam The Netherlands', 'Martelaarsgracht 10, 1012 TP Amsterdam The Netherlands', 'Overtoom 57, 1054 HC Amsterdam The Netherlands', 'Kerkstraat 136 /138, 1017 GR Amsterdam The Netherlands', 'De Ruijterkade 127, 1011 AC Amsterdam The Netherlands', 'Zwaansvliet 20, 1081 AP Amsterdam The Netherlands', 'Roelof Hartstraat 1, 1071 VE Amsterdam The Netherlands', 'Prins Hendrikkade 53, 1012 AC Amsterdam The Netherlands', '', 'Dijsselhofplantsoen 7, 1077 BJ Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Leidsekade 77, 1017 PM Amsterdam The Netherlands', 'Rokin 73, 1012 KL Amsterdam The Netherlands', 'Weteringschans 136, 1017 XV Amsterdam The Netherlands', 'Valkenburgerstraat 124, 1011 NA Amsterdam The Netherlands', 'Chassestraat 64, 1057 JJ Amsterdam The Netherlands', 'Oudezijds Voorburgwal 3, 1012 EH Amsterdam The Netherlands', '21 Oudezijds Voorburgwal, 1012 EH Amsterdam The Netherlands', 'Carrer Rec Comtal, 19, 08003 Barcelona Spain', 'Carrer del Duc 15, 08002 Barcelona Spain', 'Carrer Casp 1-13, 08010 Barcelona Spain', 'Carrer de Mallorca 178, 8036 Barcelona Spain']",3.875,1,1,1,1,0,1,1,1,Barcelona,155,207,2
601,SUPPER Hotel,"['', 'Singel 13-17, 1012 VC Amsterdam The Netherlands', 'Weteringschans 251-253, 1017 XJ Amsterdam The Netherlands', 'Panamalaan 188/196, 1019 AZ Amsterdam The Netherlands', 'Stadhouderskade 7, 1054 ES Amsterdam The Netherlands', 'Naritaweg 51, 1043 BP Amsterdam The Netherlands', 'Frans Van Mierisstraat 10, 1071 RS Amsterdam The Netherlands', 'Nieuwendijk 15, 1012 LZ Amsterdam The Netherlands', 'Monnikenstraat 19, 1012 BP Amsterdam The Netherlands', 'Oudezijds Kolk 11, 1012 AL Amsterdam The Netherlands', 'NDSM-Plein 28, 1033 WB Amsterdam The Netherlands', 'Rode Kruisstraat 28, 1025 KN Amsterdam The Netherlands', '', 'Nieuwezijds Voorburgwal 119-121, 1012 RH Amsterdam The Netherlands', 'Herengracht 135-137, 1015 BG Amsterdam The Netherlands', 'Elandsgracht 92, 1016 TZ Amsterdam The Netherlands', 'Bos en Lommerweg 390, 1061 DJ Amsterdam The Netherlands', 'De Lairessestraat 5-7, 1071 NR Amsterdam The Netherlands', 'Pl Paisos Catalans, Estacion Barcelona Sants, 8014 Barcelona Spain', 'Passeig de Gracia 68, 08007 Barcelona Spain', 'Gran Via de les Corts Catalanes 642, 08007 Barcelona Spain', 'Avda Paral.lel 76-80, 08001 Barcelona Spain', 'Passeig de Gracia, 84 A 50 metros de la Pedrera de Gaudi, 08008 Barcelona Spain', 'Plaza Antonio Lopez 5, 08002 Barcelona Spain']",4.0,1,1,1,1,0,1,1,1,Barcelona,173,215,2
